country,customer_id
AU,213
AU,214
AU,215
AU,216
AU,217
AU,218
AU,219
AU,220
AU,221
AU,222
AU,223
AU,224
AU,225
AU,226
AU,227
AU,228
AU,229
AU,230
AU,231
AU,232
AU,233
AU,234
AU,235
AU,236
AU,237
AU,238
AU,239
AU,240
AU,241
AU,242
AU,243
AU,244
AU,245
AU,246
AU,247
AU,248
AU,249
AU,250
AU,251
AU,252
AU,253
AU,254
AU,255
AU,256
AU,257
AU,258
AU,259
AU,260
AU,261
AU,262
AU,263
AU,264
AU,265
AU,266
AU,267
AU,268
AU,269
AU,270
AU,271
AU,272
AU,273
AU,274
AU,275
AU,276
AU,277
AU,278
AU,279
AU,280
AU,281
AU,282
AU,283
AU,284
AU,285
AU,286
AU,287
AU,288
AU,289
AU,290
AU,291
AU,292
AU,293
AU,294
AU,295
AU,296
AU,297
AU,298
AU,299
AU,300
AU,301
AU,302
AU,303
AU,304
AU,305
AU,306
AU,307
AU,308
AU,309
AU,310
AU,311
AU,312
AU,313
AU,314
AU,315
AU,316
AU,317
AU,318
AU,319
AU,320
AU,321
AU,322
AU,323
AU,324
AU,325
AU,326
AU,327
AU,328
AU,329
AU,330
AU,331
AU,332
AU,333
AU,334
AU,335
AU,336
AU,337
AU,338
AU,339
AU,340
AU,341
AU,342
AU,343
AU,344
AU,345
AU,346
AU,347
AU,348
AU,349
AU,350
AU,351
AU,352
AU,353
AU,354
AU,355
AU,356
AU,357
AU,358
AU,359
AU,360
AU,361
AU,362
AU,363
AU,364
AU,365
AU,366
AU,367
AU,368
AU,369
AU,370
AU,371
AU,372
AU,373
AU,374
AU,375
AU,376
AU,377
AU,378
AU,379
AU,380
AU,381
AU,382
AU,383
AU,384
AU,385
AU,386
AU,387
AU,388
AU,389
AU,390
AU,391
AU,392
AU,393
AU,394
AU,395
AU,396
AU,397
AU,398
AU,399
AU,400
AU,401
AU,402
AU,403
AU,404
AU,405
AU,406
AU,407
AU,408
AU,409
AU,410
AU,411
AU,412
AU,413
AU,414
AU,415
AU,416
AU,417
AU,418
AU,419
AU,420
AU,421
AU,422
AU,423
AU,424
AU,425
AU,426
AU,427
AU,428
AU,429
AU,430
AU,431
AU,432
AU,433
AU,434
AU,435
AU,436
AU,437
AU,438
AU,439
AU,440
AU,441
AU,442
AU,443
AU,444
AU,445
AU,446
AU,447
AU,448
AU,449
AU,450
AU,451
AU,452
AU,453
AU,454
AU,455
AU,456
AU,457
AU,458
AU,459
AU,460
AU,461
AU,462
AU,463
AU,464
AU,465
AU,466
AU,467
AU,468
AU,469
AU,470
AU,471
AU,472
AU,473
AU,474
AU,475
AU,476
AU,477
AU,478
AU,479
AU,480
AU,481
AU,482
AU,483
AU,484
AU,485
AU,486
AU,487
AU,488
AU,489
AU,490
AU,491
AU,492
AU,493
AU,494
AU,495
AU,496
AU,497
AU,498
AU,499
AU,500
AU,501
AU,502
AU,503
AU,504
AU,505
AU,506
AU,507
AU,508
AU,509
AU,510
AU,511
AU,512
AU,513
AU,514
AU,515
AU,516
AU,517
AU,518
AU,519
AU,520
AU,521
AU,522
AU,523
AU,524
AU,525
AU,526
AU,527
AU,528
AU,529
AU,530
AU,531
AU,532
AU,533
AU,534
AU,535
AU,536
AU,537
AU,538
AU,539
AU,540
AU,541
AU,542
AU,543
AU,544
AU,545
AU,546
AU,547
AU,548
AU,549
AU,550
AU,551
AU,552
AU,553
AU,554
AU,555
AU,556
AU,557
AU,558
AU,559
AU,560
AU,561
AU,562
AU,563
AU,564
AU,565
AU,566
AU,567
AU,568
AU,569
AU,570
AU,571
AU,572
AU,573
AU,574
AU,575
AU,576
AU,577
AU,578
AU,579
AU,580
AU,581
AU,582
AU,583
AU,584
AU,585
AU,586
AU,587
AU,588
AU,589
AU,590
AU,591
AU,592
AU,593
AU,594
AU,595
AU,596
AU,597
AU,598
AU,599
AU,600
AU,601
AU,602
AU,603
AU,604
AU,605
AU,606
AU,607
AU,608
AU,609
AU,610
AU,611
AU,612
AU,613
AU,614
AU,615
AU,616
AU,617
AU,618
AU,619
AU,620
AU,621
AU,622
AU,623
AU,624
AU,625
AU,626
AU,627
AU,628
AU,629
AU,630
AU,631
AU,632
AU,633
AU,634
AU,635
AU,636
AU,637
AU,638
AU,639
AU,640
AU,641
AU,642
AU,643
AU,644
AU,645
AU,646
AU,647
AU,648
AU,649
AU,650
AU,651
AU,652
AU,653
AU,654
AU,655
AU,656
AU,657
AU,658
AU,659
AU,660
AU,661
AU,662
AU,663
AU,664
AU,665
AU,666
AU,667
AU,668
AU,669
AU,670
AU,671
AU,672
AU,673
AU,674
AU,675
AU,676
AU,677
AU,678
AU,679
AU,680
AU,681
AU,682
AU,683
AU,684
AU,685
AU,686
AU,687
AU,688
AU,689
AU,690
AU,691
AU,692
AU,693
AU,694
AU,695
AU,696
AU,697
AU,698
AU,699
AU,700
AU,701
AU,702
AU,703
AU,704
AU,705
AU,706
AU,707
AU,708
AU,709
AU,710
AU,711
AU,712
AU,713
AU,714
AU,715
AU,716
AU,717
AU,718
AU,719
AU,720
AU,721
AU,722
AU,723
AU,724
AU,725
AU,726
AU,727
AU,728
AU,729
AU,730
AU,731
AU,732
AU,733
AU,734
AU,735
AU,736
AU,737
AU,738
AU,739
AU,740
AU,741
AU,742
AU,743
AU,744
AU,745
AU,746
AU,747
AU,748
AU,749
AU,750
AU,751
AU,752
AU,753
AU,754
AU,755
AU,756
AU,757
AU,758
AU,759
AU,760
AU,761
AU,762
AU,763
AU,764
AU,765
AU,766
AU,767
AU,768
AU,769
AU,770
AU,771
AU,772
AU,773
AU,774
AU,775
AU,776
AU,777
AU,778
AU,779
AU,780
AU,781
AU,782
AU,783
AU,784
AU,785
AU,786
AU,787
AU,788
AU,789
AU,790
AU,791
AU,792
AU,793
AU,794
AU,795
AU,796
AU,797
AU,798
AU,799
AU,800
AU,801
AU,802
AU,803
AU,804
AU,805
AU,806
AU,807
AU,808
AU,809
AU,810
AU,811
AU,812
AU,813
AU,814
AU,815
AU,816
AU,817
AU,818
AU,819
AU,820
AU,821
AU,822
AU,823
AU,824
AU,825
AU,826
AU,827
AU,828
AU,829
AU,830
AU,831
AU,832
AU,833
AU,834
AU,835
AU,836
AU,837
AU,838
AU,839
AU,840
AU,841
AU,842
AU,843
AU,844
AU,845
AU,846
AU,847
AU,848
AU,849
AU,850
AU,851
AU,852
AU,853
AU,854
AU,855
AU,856
AU,857
AU,858
AU,859
AU,860
AU,861
AU,862
AU,863
AU,864
AU,865
AU,866
AU,867
AU,868
AU,869
AU,870
AU,871
AU,872
AU,873
AU,874
AU,875
AU,876
AU,877
AU,878
AU,879
AU,880
AU,881
AU,882
AU,883
AU,884
AU,885
AU,886
AU,887
AU,888
AU,889
AU,890
AU,891
AU,892
AU,893
AU,894
AU,895
AU,896
AU,897
AU,898
AU,899
AU,900
AU,901
AU,902
AU,903
AU,904
AU,905
AU,906
AU,907
AU,908
AU,909
AU,910
AU,911
AU,912
AU,913
AU,914
AU,915
AU,916
AU,917
AU,918
AU,919
AU,920
AU,921
AU,922
AU,923
AU,924
AU,925
AU,926
AU,927
AU,928
AU,929
AU,930
AU,931
AU,932
AU,933
AU,934
AU,935
AU,936
AU,937
AU,938
AU,939
AU,940
AU,941
AU,942
AU,943
AU,944
AU,945
AU,946
AU,947
AU,948
AU,949
AU,950
AU,951
AU,952
AU,953
AU,954
AU,955
AU,956
AU,957
AU,958
AU,959
AU,960
AU,961
AU,962
AU,963
AU,964
AU,965
AU,966
AU,967
AU,968
AU,969
AU,970
AU,971
AU,972
AU,973
AU,974
AU,975
AU,976
AU,977
AU,978
AU,979
AU,980
AU,981
AU,982
AU,983
AU,984
AU,985
AU,986
AU,987
AU,988
AU,989
AU,990
AU,991
AU,992
AU,993
AU,994
AU,995
AU,996
AU,997
AU,998
AU,999
AU,1000
AU,1001
AU,1002
AU,1003
AU,1004
AU,1005
AU,1006
AU,1007
AU,1008
AU,1009
AU,1010
AU,1011
AU,1012
AU,1013
AU,1014
AU,1015
AU,1016
AU,1017
AU,1018
AU,1019
AU,1020
AU,1021
AU,1022
AU,1023
AU,1024
AU,1025
AU,1026
AU,1027
AU,1028
AU,1029
AU,1030
AU,1031
AU,1032
AU,1033
AU,1034
AU,1035
AU,1036
AU,1037
AU,1038
AU,1039
AU,1040
AU,1041
AU,1042
AU,1043
AU,1044
AU,1045
AU,1046
AU,1047
AU,1048
AU,1049
AU,1050
AU,1051
AU,1052
AU,1053
AU,1054
AU,1055
AU,1056
AU,1057
AU,1058
AU,1059
AU,1060
AU,1061
AU,1062
AU,1063
AU,1064
AU,1065
AU,1066
AU,1067
AU,1068
AU,1069
AU,1070
AU,1071
AU,1072
AU,1073
AU,1074
AU,1075
AU,1076
AU,1077
AU,1078
AU,1079
AU,1080
AU,1081
AU,1082
AU,1083
AU,1084
AU,1085
AU,1086
AU,1087
AU,1088
AU,1089
AU,1090
AU,1091
AU,1092
AU,1093
AU,1094
AU,1095
AU,1096
AU,1097
AU,1098
AU,1099
AU,1100
AU,1101
AU,1102
AU,1103
AU,1104
AU,1105
AU,1106
AU,1107
AU,1108
AU,1109
AU,1110
AU,1111
AU,1112
AU,1113
AU,1114
AU,1115
AU,1116
AU,1117
AU,1118
AU,1119
AU,1120
AU,1121
AU,1122
AU,1123
AU,1124
AU,1125
AU,1126
AU,1127
AU,1128
AU,1129
AU,1130
AU,1131
AU,1132
AU,1133
AU,1134
AU,1135
AU,1136
AU,1137
AU,1138
AU,1139
AU,1140
AU,1141
AU,1142
AU,1143
AU,1144
AU,1145
AU,1146
AU,1147
AU,1148
AU,1149
AU,1150
AU,1151
AU,1152
AU,1153
AU,1154
AU,1155
AU,1156
AU,1157
AU,1158
AU,1159
AU,1160
AU,1161
AU,1162
AU,1163
AU,1164
AU,1165
AU,1166
AU,1167
AU,1168
AU,1169
AU,1170
AU,1171
AU,1172
AU,1173
AU,1174
AU,1175
AU,1176
AU,1177
AU,1178
AU,1179
AU,1180
AU,1181
AU,1182
AU,1183
AU,1184
AU,1185
AU,1186
AU,1187
AU,1188
AU,1189
AU,1190
AU,1191
AU,1192
AU,1193
AU,1194
AU,1195
AU,1196
AU,1197
AU,1198
AU,1199
AU,1200
AU,1201
AU,1202
AU,1203
AU,1204
AU,1205
AU,1206
AU,1207
AU,1208
AU,1209
AU,1210
AU,1211
AU,1212
AU,1213
AU,1214
AU,1215
AU,1216
AU,1217
AU,1218
AU,1219
AU,1220
AU,1221
AU,1222
AU,1223
AU,1224
AU,1225
AU,1226
AU,1227
AU,1228
AU,1229
AU,1230
AU,1231
AU,1232
AU,1233
AU,1234
AU,1235
AU,1236
AU,1237
AU,1238
AU,1239
AU,1240
AU,1241
AU,1242
AU,1243
AU,1244
AU,1245
AU,1246
AU,1247
AU,1248
AU,1249
AU,1250
AU,1251
AU,1252
AU,1253
AU,1254
AU,1255
AU,1256
AU,1257
AU,1258
AU,1259
AU,1260
AU,1261
AU,1262
AU,1263
AU,1264
AU,1265
AU,1266
AU,1267
AU,1268
AU,1269
AU,1270
AU,1271
AU,1272
AU,1273
AU,1274
AU,1275
AU,1276
AU,1277
AU,1278
AU,1279
AU,1280
AU,1281
AU,1282
AU,1283
AU,1284
AU,1285
AU,1286
AU,1287
AU,1288
AU,1289
AU,1290
AU,1291
AU,1292
AU,1293
AU,1294
AU,1295
AU,1296
AU,1297
AU,1298
AU,1299
AU,1300
AU,1301
AU,1302
AU,1303
AU,1304
AU,1305
AU,1306
AU,1307
AU,1308
AU,1309
AU,1310
AU,1311
AU,1312
AU,1313
AU,1314
AU,1315
AU,1316
AU,1317
AU,1318
AU,1319
AU,1320
AU,1321
AU,1322
AU,1323
AU,1324
AU,1325
AU,1326
AU,1327
AU,1328
AU,1329
AU,1330
AU,1331
AU,1332
AU,1333
AU,1334
AU,1335
AU,1336
AU,1337
AU,1338
AU,1339
AU,1340
AU,1341
AU,1342
AU,1343
AU,1344
AU,1345
AU,1346
AU,1347
AU,1348
AU,1349
AU,1350
AU,1351
AU,1352
AU,1353
AU,1354
AU,1355
AU,1356
AU,1357
AU,1358
AU,1359
AU,1360
AU,1361
AU,1362
AU,1363
AU,1364
AU,1365
AU,1366
AU,1367
AU,1368
AU,1369
AU,1370
AU,1371
AU,1372
AU,1373
AU,1374
AU,1375
AU,1376
AU,1377
AU,1378
AU,1379
AU,1380
AU,1381
AU,1382
AU,1383
AU,1384
AU,1385
AU,1386
AU,1387
AU,1388
AU,1389
AU,1390
AU,1391
AU,1392
AU,1393
AU,1394
AU,1395
AU,1396
AU,1397
AU,1398
AU,1399
AU,1400
AU,1401
AU,1402
AU,1403
AU,1404
AU,1405
AU,1406
AU,1407
AU,1408
AU,1409
AU,1410
AU,1411
AU,1412
AU,1413
AU,1414
AU,1415
AU,1416
AU,1417
AU,1418
AU,1419
AU,1420
AU,1421
AU,1422
AU,1423
AU,1424
AU,1425
AU,1426
AU,1427
AU,1428
AU,1429
AU,1430
AU,1431
AU,1432
AU,1433
AU,1434
AU,1435
AU,1436
AU,1437
AU,1438
AU,1439
AU,1440
AU,1441
AU,1442
AU,1443
AU,1444
AU,1445
AU,1446
AU,1447
AU,1448
AU,1449
AU,1450
AU,1451
AU,1452
AU,1453
AU,1454
AU,1455
AU,1456
AU,1457
AU,1458
AU,1459
AU,1460
AU,1461
AU,1462
AU,1463
AU,1464
AU,1465
AU,1466
AU,1467
AU,1468
AU,1469
AU,1470
AU,1471
AU,1472
AU,1473
AU,1474
AU,1475
AU,1476
AU,1477
AU,1478
AU,1479
AU,1480
AU,1481
AU,1482
AU,1483
AU,1484
AU,1485
AU,1486
AU,1487
AU,1488
AU,1489
AU,1490
AU,1491
AU,1492
AU,1493
AU,1494
AU,1495
AU,1496
AU,1497
AU,1498
AU,1499
AU,1500
AU,1501
AU,1502
AU,1503
AU,1504
AU,1505
AU,1506
AU,1507
AU,1508
AU,1509
AU,1510
AU,1511
AU,1512
AU,1513
AU,1514
AU,1515
AU,1516
AU,1517
AU,1518
AU,1519
AU,1520
AU,1521
AU,1522
AU,1523
AU,1524
AU,1525
AU,1526
AU,1527
AU,1528
AU,1529
AU,1530
AU,1531
AU,1532
AU,1533
AU,1534
AU,1535
AU,1536
AU,1537
AU,1538
AU,1539
AU,1540
AU,1541
AU,1542
AU,1543
AU,1544
AU,1545
AU,1546
AU,1547
AU,1548
AU,1549
AU,1550
AU,1551
AU,1552
AU,1553
AU,1554
AU,1555
AU,1556
AU,1557
AU,1558
AU,1559
AU,1560
AU,1561
AU,1562
AU,1563
AU,1564
AU,1565
AU,1566
AU,1567
AU,1568
AU,1569
AU,1570
AU,1571
AU,1572
AU,1573
AU,1574
AU,1575
AU,1576
AU,1577
AU,1578
AU,1579
AU,1580
AU,1581
AU,1582
AU,1583
AU,1584
AU,1585
AU,1586
AU,1587
AU,1588
AU,1589
AU,1590
AU,1591
AU,1592
AU,1593
AU,1594
AU,1595
AU,1596
AU,1597
AU,1598
AU,1599
AU,1600
AU,1601
AU,1602
AU,1603
AU,1604
AU,1605
AU,1606
AU,1607
AU,1608
AU,1609
AU,1610
AU,1611
AU,1612
AU,1613
AU,1614
AU,1615
AU,1616
AU,1617
AU,1618
AU,1619
AU,1620
AU,1621
AU,1622
AU,1623
AU,1624
AU,1625
AU,1626
AU,1627
AU,1628
AU,1629
AU,1630
AU,1631
AU,1632
AU,1633
AU,1634
AU,1635
AU,1636
AU,1637
AU,1638
AU,1639
AU,1640
AU,1641
AU,1642
AU,1643
AU,1644
AU,1645
AU,1646
AU,1647
AU,1648
AU,1649
AU,1650
AU,1651
AU,1652
AU,1653
AU,1654
AU,1655
AU,1656
AU,1657
AU,1658
AU,1659
AU,1660
AU,1661
AU,1662
AU,1663
AU,1664
AU,1665
AU,1666
AU,1667
AU,1668
AU,1669
AU,1670
AU,1671
AU,1672
AU,1673
AU,1674
AU,1675
AU,1676
AU,1677
AU,1678
AU,1679
AU,1680
AU,1681
AU,1682
AU,1683
AU,1684
AU,1685
AU,1686
AU,1687
AU,1688
AU,1689
AU,1690
AU,1691
AU,1692
AU,1693
AU,1694
AU,1695
AU,1696
AU,1697
AU,1698
AU,1699
AU,1700
AU,1701
AU,1702
AU,1703
AU,1704
AU,1705
AU,1706
AU,1707
AU,1708
AU,1709
AU,1710
AU,1711
AU,1712
AU,1713
AU,1714
AU,1715
AU,1716
AU,1717
AU,1718
AU,1719
AU,1720
AU,1721
AU,1722
AU,1723
AU,1724
AU,1725
AU,1726
AU,1727
AU,1728
AU,1729
AU,1730
AU,1731
AU,1732
AU,1733
AU,1734
AU,1735
AU,1736
AU,1737
AU,1738
AU,1739
AU,1740
AU,1741
AU,1742
AU,1743
AU,1744
AU,1745
AU,1746
AU,1747
AU,1748
AU,1749
AU,1750
AU,1751
AU,1752
AU,1753
AU,1754
AU,1755
AU,1756
AU,1757
AU,1758
AU,1759
AU,1760
AU,1761
AU,1762
AU,1763
AU,1764
AU,1765
AU,1766
AU,1767
AU,1768
AU,1769
AU,1770
AU,1771
AU,1772
AU,1773
AU,1774
AU,1775
AU,1776
AU,1777
AU,1778
AU,1779
AU,1780
AU,1781
AU,1782
AU,1783
AU,1784
AU,1785
AU,1786
AU,1787
AU,1788
AU,1789
AU,1790
AU,1791
AU,1792
AU,1793
AU,1794
AU,1795
AU,1796
AU,1797
AU,1798
AU,1799
AU,1800
AU,1801
AU,1802
AU,1803
AU,1804
AU,1805
AU,1806
AU,1807
AU,1808
AU,1809
AU,1810
AU,1811
AU,1812
AU,1813
AU,1814
AU,1815
AU,1816
AU,1817
AU,1818
AU,1819
AU,1820
AU,1821
AU,1822
AU,1823
AU,1824
AU,1825
AU,1826
AU,1827
AU,1828
AU,1829
AU,1830
AU,1831
AU,1832
AU,1833
AU,1834
AU,1835
AU,1836
AU,1837
AU,1838
AU,1839
AU,1840
AU,1841
AU,1842
AU,1843
AU,1844
AU,1845
AU,1846
AU,1847
AU,1848
AU,1849
AU,1850
AU,1851
AU,1852
AU,1853
AU,1854
AU,1855
AU,1856
AU,1857
AU,1858
AU,1859
AU,1860
AU,1861
AU,1862
AU,1863
AU,1864
AU,1865
AU,1866
AU,1867
AU,1868
AU,1869
AU,1870
AU,1871
AU,1872
AU,1873
AU,1874
AU,1875
AU,1876
AU,1877
AU,1878
AU,1879
AU,1880
AU,1881
AU,1882
AU,1883
AU,1884
AU,1885
AU,1886
AU,1887
AU,1888
AU,1889
AU,1890
AU,1891
AU,1892
AU,1893
AU,1894
AU,1895
AU,1896
AU,1897
AU,1898
AU,1899
AU,1900
AU,1901
AU,1902
AU,1903
AU,1904
AU,1905
AU,1906
AU,1907
AU,1908
AU,1909
AU,1910
AU,1911
AU,1912
AU,1913
AU,1914
AU,1915
AU,1916
AU,1917
AU,1918
AU,1919
AU,1920
AU,1921
AU,1922
AU,1923
AU,1924
AU,1925
AU,1926
AU,1927
AU,1928
AU,1929
AU,1930
AU,1931
AU,1932
AU,1933
AU,1934
AU,1935
AU,1936
AU,1937
AU,1938
AU,1939
AU,1940
AU,1941
AU,1942
AU,1943
AU,1944
AU,1945
AU,1946
AU,1947
AU,1948
AU,1949
AU,1950
AU,1951
AU,1952
AU,1953
AU,1954
AU,1955
AU,1956
AU,1957
AU,1958
AU,1959
AU,1960
AU,1961
AU,1962
AU,1963
AU,1964
AU,1965
AU,1966
AU,1967
AU,1968
AU,1969
AU,1970
AU,1971
AU,1972
AU,1973
AU,1974
AU,1975
AU,1976
AU,1977
AU,1978
AU,1979
AU,1980
AU,1981
AU,1982
AU,1983
AU,1984
AU,1985
AU,1986
AU,1987
AU,1988
AU,1989
AU,1990
AU,1991
AU,1992
AU,1993
AU,1994
AU,1995
AU,1996
AU,1997
AU,1998
AU,1999
AU,2000
AU,2001
AU,2002
AU,2003
AU,2004
AU,2005
AU,2006
AU,2007
AU,2008
AU,2009
AU,2010
AU,2011
AU,2012
AU,2013
AU,2014
AU,2015
AU,2016
AU,2017
AU,2018
AU,2019
AU,2020
AU,2021
AU,2022
AU,2023
AU,2024
AU,2025
AU,2026
AU,2027
AU,2028
AU,2029
AU,2030
AU,2031
AU,2032
AU,2033
AU,2034
AU,2035
AU,2036
AU,2037
AU,2038
AU,2039
AU,2040
AU,2041
AU,2042
AU,2043
AU,2044
AU,2045
AU,2046
AU,2047
AU,2048
AU,2049
AU,2050
AU,2051
AU,2052
AU,2053
AU,2054
AU,2055
AU,2056
AU,2057
AU,2058
AU,2059
AU,2060
AU,2061
AU,2062
AU,2063
AU,2064
AU,2065
AU,2066
AU,2067
AU,2068
AU,2069
AU,2070
AU,2071
AU,2072
AU,2073
AU,2074
AU,2075
AU,2076
AU,2077
AU,2078
AU,2079
AU,2080
AU,2081
AU,2082
AU,2083
AU,2084
AU,2085
AU,2086
AU,2087
AU,2088
AU,2089
AU,2090
AU,2091
AU,2092
AU,2093
AU,2094
AU,2095
AU,2096
AU,2097
AU,2098
AU,2099
AU,2100
AU,2101
AU,2102
AU,2103
AU,2104
AU,2105
AU,2106
AU,2107
AU,2108
AU,2109
AU,2110
AU,2111
AU,2112
AU,2113
AU,2114
AU,2115
AU,2116
AU,2117
AU,2118
AU,2119
AU,2120
AU,2121
AU,2122
AU,2123
AU,2124
AU,2125
AU,2126
AU,2127
AU,2128
AU,2129
AU,2130
AU,2131
AU,2132
AU,2133
AU,2134
AU,2135
AU,2136
AU,2137
AU,2138
AU,2139
AU,2140
AU,2141
AU,2142
AU,2143
AU,2144
AU,2145
AU,2146
AU,2147
AU,2148
AU,2149
AU,2150
AU,2151
AU,2152
AU,2153
AU,2154
AU,2155
AU,2156
AU,2157
AU,2158
AU,2159
AU,2160
AU,2161
AU,2162
AU,2163
AU,2164
AU,2165
AU,2166
AU,2167
AU,2168
AU,2169
AU,2170
AU,2171
AU,2172
AU,2173
AU,2174
AU,2175
AU,2176
AU,2177
AU,2178
AU,2179
AU,2180
AU,2181
AU,2182
AU,2183
AU,2184
AU,2185
AU,2186
AU,2187
AU,2188
AU,2189
AU,2190
AU,2191
AU,2192
AU,2193
AU,2194
AU,2195
AU,2196
AU,2197
AU,2198
AU,2199
AU,2200
AU,2201
AU,2202
AU,2203
AU,2204
AU,2205
AU,2206
AU,2207
AU,2208
AU,2209
AU,2210
AU,2211
AU,2212
AU,2213
AU,2214
AU,2215
AU,2216
AU,2217
AU,2218
AU,2219
AU,2220
AU,2221
AU,2222
AU,2223
AU,2224
AU,2225
AU,2226
AU,2227
AU,2228
AU,2229
AU,2230
AU,2231
AU,2232
AU,2233
AU,2234
AU,2235
AU,2236
AU,2237
AU,2238
AU,2239
AU,2240
AU,2241
AU,2242
AU,2243
AU,2244
AU,2245
AU,2246
AU,2247
AU,2248
AU,2249
AU,2250
AU,2251
AU,2252
AU,2253
AU,2254
AU,2255
AU,2256
AU,2257
AU,2258
AU,2259
AU,2260
AU,2261
AU,2262
AU,2263
AU,2264
AU,2265
AU,2266
AU,2267
AU,2268
AU,2269
AU,2270
AU,2271
AU,2272
AU,2273
AU,2274
AU,2275
AU,2276
AU,2277
AU,2278
AU,2279
AU,2280
AU,2281
AU,2282
AU,2283
AU,2284
AU,2285
AU,2286
AU,2287
AU,2288
AU,2289
AU,2290
AU,2291
AU,2292
AU,2293
AU,2294
AU,2295
AU,2296
AU,2297
AU,2298
AU,2299
AU,2300
AU,2301
AU,2302
AU,2303
AU,2304
AU,2305
AU,2306
AU,2307
AU,2308
AU,2309
AU,2310
AU,2311
AU,2312
AU,2313
AU,2314
AU,2315
AU,2316
AU,2317
AU,2318
AU,2319
AU,2320
AU,2321
AU,2322
AU,2323
AU,2324
AU,2325
AU,2326
AU,2327
AU,2328
AU,2329
AU,2330
AU,2331
AU,2332
AU,2333
AU,2334
AU,2335
AU,2336
AU,2337
AU,2338
AU,2339
AU,2340
AU,2341
AU,2342
AU,2343
AU,2344
AU,2345
AU,2346
AU,2347
AU,2348
AU,2349
AU,2350
AU,2351
AU,2352
AU,2353
AU,2354
AU,2355
AU,2356
AU,2357
AU,2358
AU,2359
AU,2360
AU,2361
AU,2362
AU,2363
AU,2364
AU,2365
AU,2366
AU,2367
AU,2368
AU,2369
AU,2370
AU,2371
AU,2372
AU,2373
AU,2374
AU,2375
AU,2376
AU,2377
AU,2378
AU,2379
AU,2380
AU,2381
AU,2382
AU,2383
AU,2384
AU,2385
AU,2386
AU,2387
AU,2388
AU,2389
AU,2390
AU,2391
AU,2392
AU,2393
AU,2394
AU,2395
AU,2396
AU,2397
AU,2398
AU,2399
AU,2400
AU,2401
AU,2402
AU,2403
AU,2404
AU,2405
AU,2406
AU,2407
AU,2408
AU,2409
AU,2410
AU,2411
AU,2412
AU,2413
AU,2414
AU,2415
AU,2416
AU,2417
AU,2418
AU,2419
AU,2420
AU,2421
AU,2422
AU,2423
AU,2424
AU,2425
AU,2426
AU,2427
AU,2428
AU,2429
AU,2430
AU,2431
AU,2432
AU,2433
AU,2434
AU,2435
AU,2436
AU,2437
AU,2438
AU,2439
AU,2440
AU,2441
AU,2442
AU,2443
AU,2444
AU,2445
AU,2446
AU,2447
AU,2448
AU,2449
AU,2450
AU,2451
AU,2452
AU,2453
AU,2454
AU,2455
AU,2456
AU,2457
AU,2458
AU,2459
AU,2460
AU,2461
AU,2462
AU,2463
AU,2464
AU,2465
AU,2466
AU,2467
AU,2468
AU,2469
AU,2470
AU,2471
AU,2472
AU,2473
AU,2474
AU,2475
AU,2476
AU,2477
AU,2478
AU,2479
AU,2480
AU,2481
AU,2482
AU,2483
AU,2484
AU,2485
AU,2486
AU,2487
AU,2488
AU,2489
AU,2490
AU,2491
AU,2492
AU,2493
AU,2494
AU,2495
AU,2496
AU,2497
